Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
2194	-39.287235	25.08046	3.7157116	-58.59686	905.75	-5.0225086	3.5365086	5.395363	-14.6904335	8780000	-4.196167e-08	0.54930466	0.008553807	-0.45283663	-9.271404	0.03617415	0.27675	1.0	13685.752984523773
2195	-69.972694	80.48448	5.5395827	-204.15807	791.0	-7.433189	7.3968935	-0.029987335	-23.527061	8784000	-2.3269654e-07	2.9728947	-0.0051657227	-2.6128001	-9.369747	0.013577694	0.13725	7.0	13692.55671286583
2196	-58.562443	52.268764	-3.983999	-144.77129	977.25	-6.0330157	5.048607	1.682581	-18.91034	8788000	1.1062622e-07	1.5543839	-0.0024879666	-0.750633	-9.3581	0.0135970535	0.13275	2.0	13699.305533885956
2197	-143.40968	42.10808	-98.15029	-208.83435	1000.0	-14.277246	4.152437	-3.888754	-23.22184	8792000	-8.659363e-07	0.17930566	0.0071370965	-0.11150783	-9.326205	0.13066696	0.47675	1.0	13706.450011253357
2198	-113.58242	19.386772	-94.015686	-133.80869	1000.0	-11.4085865	1.9211957	-3.1364403	-15.025475	8796000	-1.6784668e-07	0.11960037	0.010391131	-0.07070853	-9.362849	0.053981684	0.04175	1.0	13714.020728111267
2199	-136.75224	25.65628	-95.923874	-166.40149	1000.0	-13.526733	2.4021358	-2.036909	-19.505722	8800000	7.5912476e-07	0.11686284	0.016802276	-0.04571323	-9.360643	0.046564173	0.21975	1.0	13721.620131969452
2200	-81.666916	47.710854	-3.8658051	-132.11172	818.5	-8.975518	4.0833364	3.6168575	-27.711796	8804000	-8.392334e-08	2.5430305	0.006688797	-2.323572	-9.373903	0.043611784	0.385	1.0	13732.513954162598
2201	-106.21562	71.643	-36.42975	-202.24533	982.25	-6.593977	4.9456964	9.423508	-14.5713215	8808000	2.1457671e-09	25.306974	-0.014641884	-23.648909	-9.337039	0.009831631	0.09725	79.0	13739.223737001419
2202	-28.678415	61.98184	9.773161	-163.44475	533.3333	-4.3862844	4.943722	8.406191	-17.957712	8812000	-3.0326842e-07	7.3470182	0.07307882	-6.3859615	-9.317123	0.25291508	0.41925	1.0	13745.325880765915
2203	-65.5775	55.03728	3.143963	-131.98238	804.5	-7.436867	4.577305	8.790602	-16.427197	8816000	1.07765196e-07	0.40330693	0.02478057	-0.21353194	-9.344574	0.24761887	0.47575	1.0	13751.837786197662
2204	-119.671486	64.94057	-51.38413	-224.39043	1000.0	-11.262152	6.008946	0.48459244	-21.246216	8820000	-2.6702882e-08	1.4498392	0.0067618294	-1.158149	-9.395857	0.05884079	0.2085	1.0	13759.177024364471
2205	-16.808285	18.960682	5.380033	-44.25045	732.2	-4.039184	4.11894	6.2261276	-20.534897	8824000	-1.9550323e-07	0.94264174	0.0008559494	-0.79790646	-9.388334	0.02223219	0.2655	2.0	13766.110618591309
2206	-110.950806	55.37363	-58.96469	-200.55801	1000.0	-10.57941	5.619977	1.193428	-23.405968	8828000	-2.0599366e-07	0.73278797	-0.0013342839	-0.62736505	-9.400727	0.011378358	0.07425	2.0	13773.411365032196
2207	-116.58247	86.41072	-17.19099	-253.57751	1000.0	-9.301975	5.989422	-0.020513535	-19.056732	8832000	8.010864e-08	14.563405	-0.0027998085	-13.375941	-9.313801	0.006304093	0.1215	8.0	13781.006131410599
2208	-101.639694	72.77555	1.2234272	-174.57121	842.75	-12.772261	6.7506742	2.8604145	-25.208157	8836000	-1.6522408e-07	2.1314354	-0.002332781	-1.552493	-9.32514	0.02938545	0.15175	6.0	13788.095558166504
2209	-119.038826	51.44596	-54.59378	-195.22006	1000.0	-11.683083	5.03185	-3.350113	-21.426136	8840000	1.502037e-07	0.18191227	-0.005953262	-0.08917052	-9.373225	0.016880635	0.21125	10.0	13795.398007631302
2210	-108.43524	78.04871	-1.3390194	-211.28249	827.0	-12.1455345	6.32859	3.0264988	-23.658718	8844000	-7.629395e-09	0.9737466	-0.0003816185	-0.56933546	-9.327965	0.0056575853	0.0175	1.0	13806.365695238113
2211	-126.55079	59.116905	-56.729137	-211.75824	1000.0	-12.584284	5.877438	4.7092724	-23.065857	8848000	9.441376e-08	0.2208644	-0.010178238	-0.08943379	-9.360832	0.016424468	0.11175	2.0	13813.695350170135
2212	-65.903275	39.296684	-1.2009683	-105.46652	813.5	-9.333379	3.5897849	4.2078724	-17.726814	8852000	-4.2915346e-08	0.78098154	-0.0025581485	-0.57871604	-9.409728	0.016673196	0.113	5.0	13820.608472108841
2213	-49.123775	53.306244	1.2750347	-146.04187	688.2	-5.419998	6.9396	15.76313	-18.331657	8856000	6.866455e-08	6.9620934	-0.007841145	-6.091814	-9.354547	0.016345533	0.12825	20.0	13826.585871696472
2214	-82.00265	30.601517	-44.72668	-127.1706	1000.0	-8.950525	2.8347049	-4.184067	-15.99077	8860000	-3.6406516e-07	0.52515894	0.012097506	-0.44192564	-9.377214	0.023906287	0.28375	1.0	13833.772636175156
2215	-111.87397	34.95615	-74.92568	-167.50197	1000.0	-10.768113	3.6393793	-4.683319	-18.906979	8864000	-4.0912627e-07	0.3086063	0.009819735	-0.25003272	-9.281866	0.028765578	0.30825	1.0	13841.95860862732
2216	-88.8022	80.15913	-1.1942883	-213.50417	696.4	-11.714681	6.993264	10.3624325	-21.775227	8868000	-1.3351441e-08	0.8392126	0.027886793	-0.63521993	-9.321583	0.13182251	0.558	1.0	13848.810279607773
2217	-147.73102	48.676716	-114.898506	-231.57356	1000.0	-14.474519	4.808426	-6.014042	-23.469269	8872000	-4.081726e-07	0.17744991	0.04499692	-0.1174315	-9.420678	0.19307315	0.68	1.0	13856.268842458725
2218	-84.88611	66.48042	-4.143673	-184.995	813.75	-9.7511015	5.8886857	7.433344	-23.048698	8876000	1.7642975e-07	0.31606248	0.024316221	-0.08997859	-9.314105	0.20397961	0.6415	1.0	13863.188733577728
2219	-93.84468	36.371315	-48.23352	-132.9222	1000.0	-9.391394	3.6666155	-2.6359978	-14.861826	8880000	2.8705597e-07	0.092193834	-0.004457261	-0.033528384	-9.35966	0.025899705	0.093	5.0	13870.452466487885
2220	-76.65087	13.467329	-60.754604	-95.75545	1000.0	-7.893897	1.331322	-5.4018307	-11.017145	8884000	9.536743e-09	0.06667225	-0.0044396645	-0.056377906	-9.31066	0.0138776265	0.198	8.0	13882.080766439438
2221	-110.49868	56.9627	-42.715298	-181.61227	1000.0	-10.921812	5.921641	-1.7593899	-22.28857	8888000	7.629395e-09	0.18763347	0.040633097	-0.13123041	-9.33823	0.11499702	0.56225	1.0	13889.33503985405
2222	-82.16475	50.2704	-0.06579665	-127.63536	804.5	-10.816361	3.2743988	4.0373383	-14.829574	8892000	-2.1696091e-07	0.5096442	0.011723114	-0.4004085	-9.31334	0.14542566	0.632	1.0	13896.294507265091
2223	-155.98392	56.179554	-71.20655	-219.3267	1000.0	-15.191547	5.3676324	-4.2702904	-22.125233	8896000	3.7574767e-07	0.24852225	0.14317442	-0.20373224	-9.317964	0.665695	0.836	1.0	13903.698524713516
2224	-98.51109	34.618885	-59.817444	-152.52959	1000.0	-9.756937	3.3429754	-4.4984913	-16.292267	8900000	1.2207032e-07	0.14715527	0.08277843	-0.096508965	-9.3412695	0.45455495	0.801	1.0	13911.231822490692
2225	-151.80771	48.66658	-89.17697	-202.84937	1000.0	-15.116049	5.106319	-5.886032	-23.200462	8904000	-5.1498415e-07	0.21530181	0.045380507	-0.15736952	-9.368793	0.15198645	0.6565	1.0	13918.928344726562
2226	-135.11458	42.94339	-93.237404	-205.94098	1000.0	-13.506464	4.296013	-2.9844608	-22.064793	8908000	5.6266785e-08	0.2047271	0.025294831	-0.107385606	-9.382918	0.32122564	0.738	1.0	13926.558525800705
2227	-102.0206	41.896008	-51.760757	-164.21178	1000.0	-10.24683	4.264114	-3.549656	-19.770288	8912000	1.2969971e-07	0.307529	0.0067679267	-0.24070872	-9.359821	0.016958142	0.03925	2.0	13934.132230758667
2228	-46.72454	52.789932	6.336206	-120.536	704.8	-5.610236	4.015739	3.6621284	-11.999901	8916000	-2.861023e-09	5.1856923	-0.015578472	-4.58336	-9.332523	0.0057384036	0.115	79.0	13941.307770729065
2229	-75.94177	61.90153	-20.683126	-180.47318	1000.0	-7.538731	6.425207	-1.1548443	-21.498903	8920000	5.874634e-07	0.14468636	0.13820218	-0.12660794	-9.333422	0.431603	0.5415	1.0	13948.782915115356
2230	-66.937836	31.87727	-25.379925	-111.11213	1000.0	-6.067333	3.8695183	1.9184113	-15.566511	8924000	-2.4366378e-07	1.9892303	0.03534695	-1.6890665	-9.367354	1.0123057	0.2435	1.0	13960.635066747665
2231	-55.773697	13.177515	-38.292236	-75.18982	1000.0	-5.4993215	1.5987263	0.032526016	-12.123995	8928000	1.5640259e-07	0.12459255	0.024071334	-0.060382023	-9.429922	0.19403616	0.46075	1.0	13967.876985549927
2232	-70.382385	58.18357	-12.455678	-166.15451	1000.0	-5.9026904	6.6891727	2.1314945	-18.960432	8932000	-3.6239623e-08	2.1933851	0.06646147	-2.0459027	-9.360438	0.13312064	0.31125	1.0	13975.464554786682
2233	-114.18424	73.84286	-3.9659958	-207.37242	814.75	-11.270178	6.0854807	7.931507	-22.2702	8936000	-1.3446808e-07	1.6610161	0.07689196	-1.4431992	-9.375613	0.6167945	0.79275	1.0	13982.502385854721
2234	-89.92068	79.09941	2.0930796	-182.15106	814.25	-10.459909	6.3927674	4.5826263	-22.447372	8940000	1.487732e-07	3.26345	0.026453065	-2.7686193	-9.3562765	0.25701535	0.28925	1.0	13989.155242919922
2235	-124.84986	54.2746	-57.554417	-204.8053	1000.0	-12.108974	5.2586007	-3.8385944	-20.184553	8944000	-9.536743e-07	0.3222545	0.04127494	-0.2316372	-9.301247	0.09245084	0.54675	1.0	13996.604462862015
2236	-67.78285	63.649834	-4.1493464	-173.6054	816.5	-9.725744	6.7225003	7.7941227	-23.18327	8948000	-1.487732e-07	1.7519039	0.01412378	-0.9829647	-9.307372	0.0517464	0.33575	1.0	14003.596156835556
2237	-163.10518	85.02076	-62.078842	-297.73038	1000.0	-14.774053	6.404226	-6.115244	-24.714243	8952000	1.5211106e-07	6.0121884	0.0046599614	-5.390107	-9.347492	0.004355847	0.05225	2.0	14010.875686883926
2238	-56.76421	61.639572	8.182546	-143.15875	777.8	-7.59745	5.6315656	4.200266	-28.142866	8956000	1.13487246e-07	2.6055715	-0.0006297026	-2.157504	-9.3458185	0.015639752	0.1285	1.0	14017.564225912094
2239	-67.82996	75.41628	1.5628681	-204.47023	697.4	-8.0708685	8.014008	7.9981003	-22.954268	8960000	4.7683715e-09	1.0229944	-0.0006391363	-0.7936739	-9.329175	0.010684754	0.13725	4.0	14024.52245759964
2240	-113.370224	70.28101	-9.5784445	-198.84393	1000.0	-6.130881	5.7612443	3.7311058	-15.736771	8964000	-4.9591065e-08	25.324917	-0.0020483779	-24.113922	-9.363816	0.025044328	0.0135	5.0	14036.013097763062
2241	-119.374596	62.036724	-32.64317	-196.55229	1000.0	-11.057839	5.1982775	-3.284254	-21.275053	8968000	-5.226135e-07	2.1427402	0.08177753	-1.9735955	-9.340103	0.6119458	0.284	1.0	14043.38752412796
2242	-110.95424	38.314064	-68.66961	-167.87067	1000.0	-10.971079	3.9969604	-4.1184807	-26.250809	8972000	-2.0980835e-07	0.76392096	0.008054144	-0.64162374	-9.289686	0.117502876	0.3105	1.0	14051.014607667923
2243	-80.0425	67.14524	-2.935765	-167.9035	703.6	-10.041807	6.221542	7.791321	-20.291569	8976000	-1.1444092e-08	0.75894725	0.0030404949	-0.42676318	-9.3601055	0.010107506	0.08875	1.0	14057.98244357109
2244	-88.80267	76.298195	1.5285705	-184.64684	784.75	-10.274789	6.767882	7.987322	-19.833988	8980000	-4.005432e-07	0.65099806	0.0062506273	-0.44451255	-9.377872	0.07680089	0.1485	1.0	14064.608635187149
2245	-108.5079	81.81019	0.08999194	-225.582	807.25	-13.879992	5.4633117	0.14647865	-20.312105	8984000	4.3296814e-07	4.9252105	0.12056612	-4.0726476	-9.355938	0.59036696	0.79325	1.0	14071.26180267334
2246	-169.72499	39.17768	-106.07949	-210.36037	1000.0	-16.794872	5.0287414	3.2991295	-21.92263	8988000	3.8146974e-09	1.6210917	0.022667468	-1.5587219	-9.335203	0.07719397	0.53025	1.0	14078.581102132797
2247	-103.16889	41.79287	-47.29512	-162.36867	1000.0	-10.324055	4.7547774	0.3169155	-20.754519	8992000	7.8201296e-08	0.87478125	0.010034785	-0.6874947	-9.355732	0.06441339	0.43775	1.0	14086.214027643204
2248	-56.773876	35.179245	-1.5417566	-99.42574	811.25	-8.183524	2.7404644	5.9186516	-15.172503	8996000	3.3855437e-07	1.5066873	0.015934039	-1.4357883	-9.375509	0.019633269	0.0935	4.0	14093.398087978363
2249	-83.16764	65.04526	-15.040256	-188.0846	1000.0	-5.34291	3.465432	4.693369	-13.043827	9000000	1.8692016e-07	17.306675	-0.011854489	-16.39528	-9.334622	0.003236101	0.1145	79.0	14101.066752910614
2250	-76.19561	27.694551	-47.045563	-110.06313	1000.0	-6.761443	2.0099864	-0.85601616	-11.785671	9004000	3.2329558e-07	1.1403097	0.19788855	-1.039316	-9.429822	0.42913473	0.80075	2.0	14112.772927761078
2251	-133.11377	66.66362	-55.591747	-202.92775	1000.0	-12.631486	6.5192327	-3.9277534	-24.897352	9008000	-4.3582915e-07	0.5307392	0.12526637	-0.40691334	-9.370978	3.4180107	0.9285	1.0	14119.975341320038
2252	-36.03235	34.694336	3.8177853	-77.30081	692.6	-5.7313027	4.0543647	9.310598	-18.999603	9012000	2.2506714e-07	1.0638379	0.011957336	-0.7388526	-9.424049	0.14312658	0.55025	1.0	14126.88718509674
2253	-122.76908	30.9713	-98.93273	-175.5194	1000.0	-11.555027	4.1491647	-1.3250122	-22.003492	9016000	-1.1062622e-07	2.1435478	0.07103887	-2.044217	-9.432694	0.24337259	0.577	1.0	14134.549972772598
2254	-168.30827	49.454727	-108.577415	-235.2925	1000.0	-15.92565	4.2609954	-0.052286148	-21.324797	9020000	4.1103362e-07	1.6250033	0.21772373	-1.450023	-9.429399	1.4338636	0.901	1.0	14142.203018665314
2255	-166.19093	52.37508	-94.98442	-223.1562	1000.0	-16.462736	5.080612	-3.1981716	-24.687874	9024000	3.0899048e-07	0.2640994	0.004029701	-0.058987573	-9.373692	0.023189899	0.353	1.0	14149.871895313263
2256	-111.86023	25.492855	-87.43167	-153.05168	1000.0	-11.535518	2.492022	-4.32123	-17.854624	9028000	2.9563903e-08	0.17544082	-0.00046255207	-0.13098031	-9.450651	0.02406186	0.343	1.0	14157.51986837387
2257	-161.08795	51.494297	-96.67774	-223.7448	1000.0	-15.873631	4.8171244	-9.27557	-24.030153	9032000	5.4550173e-07	0.11613511	0.42609322	-0.09485439	-9.453565	3.11908	0.96075	1.0	14165.190008163452
2258	-116.38569	26.438732	-74.43856	-141.13344	1000.0	-11.415428	2.7029033	-3.7393627	-16.113941	9036000	-1.3399124e-07	0.23923637	0.1379943	-0.13385548	-9.451317	5.4829073	0.96	1.0	14172.792216777802
2259	-127.698746	59.123417	-53.817196	-213.70074	1000.0	-12.72161	6.202598	-3.7850456	-23.77892	9040000	-1.0633469e-07	0.29493383	0.09191751	-0.16635588	-9.434486	0.85951185	0.83125	1.0	14180.51312661171
2260	-74.573135	63.744022	4.8311286	-168.80072	805.0	-9.221693	4.5211887	4.7849655	-20.068913	9044000	1.0919571e-07	1.6256	0.002170115	-1.2050711	-9.422983	0.011948066	0.19	4.0	14191.53521323204
2261	-101.3667	71.66163	-43.373566	-223.95331	1000.0	-9.689617	5.986022	-3.835678	-20.151258	9048000	-7.8201296e-08	1.6171428	-0.0012026272	-1.5119601	-9.369008	-0.0009888939	0.03875	4.0	14198.836134195328
2262	-73.127045	23.025604	-34.106777	-93.38945	1000.0	-7.247117	3.1999946	0.0031337738	-21.036745	9052000	2.4986267e-07	1.4045758	0.016073367	-1.2673366	-9.3822365	0.092941985	0.46025	1.0	14206.44480752945
2263	-152.12396	41.946384	-94.00605	-209.45921	1000.0	-13.92645	3.3357096	-2.291628	-21.847628	9056000	0.0	4.7498455	0.07794169	-4.1306047	-9.392414	0.27017874	0.42025	1.0	14214.179261922836
2264	-127.00467	79.181175	0.35786933	-201.3429	859.75	-13.508172	6.2361465	3.5844269	-20.80772	9060000	1.1920929e-07	1.3547649	0.034764938	-1.14289	-9.405719	1.5448904	0.85325	1.0	14221.182600975037
2265	-70.68656	21.928366	-51.077904	-107.44667	1000.0	-6.9092474	2.2984817	-3.129589	-11.923574	9064000	2.1743774e-07	0.0729158	0.009909493	-0.040059116	-9.422005	0.017756946	0.107	1.0	14228.663728952408
2266	-125.95938	36.7188	-76.58511	-178.5725	1000.0	-12.4311075	3.590725	-6.8955173	-20.609407	9068000	1.8310547e-07	0.029496983	0.03614176	-0.018343158	-9.408616	0.1527155	0.70225	1.0	14236.343761205673
2267	-63.75583	15.072587	-45.325256	-80.92695	1000.0	-6.1337037	2.17709	3.3235092	-19.960403	9072000	-3.0612946e-07	0.6314458	0.017972842	-0.5267682	-9.482162	0.072623156	0.44625	1.0	14244.055173397064
2268	-98.99925	76.10723	-5.367536	-214.85748	974.5	-9.7296505	7.4791565	6.606556	-21.682802	9076000	-1.4686584e-07	0.7901335	0.024109118	-0.5971562	-9.403636	0.042036247	0.331	1.0	14250.797687530518
2269	-56.783855	18.700422	-37.63658	-87.648865	996.5	-5.1516843	3.6754498	11.340763	-17.836319	9080000	5.5789947e-08	1.3187944	0.016232587	-1.2479894	-9.457183	0.050044585	0.3575	1.0	14257.502047538757
2270	-130.18906	72.89756	-32.629505	-218.18634	1000.0	-12.575784	7.326971	-2.2725048	-22.964245	9084000	2.4199485e-07	0.5156484	0.0044003706	-0.4363655	-9.421951	0.03966612	0.23575	2.0	14269.359672784805
2271	-129.8645	41.580887	-85.36557	-197.66896	1000.0	-12.77105	4.2254133	-3.2031841	-21.872042	9088000	1.4495849e-07	0.3319761	0.0066870996	-0.2087602	-9.431937	0.08432542	0.5145	1.0	14276.648421287537
2272	-156.83067	46.78086	-95.64229	-212.36539	1000.0	-15.543084	4.729597	-8.04985	-23.751492	9092000	1.1396408e-07	0.1813772	0.011774865	-0.093352035	-9.424054	0.022273416	0.12575	3.0	14284.99625992775
2273	-132.50908	71.795944	-60.414845	-245.5003	1000.0	-11.305415	4.9356914	-0.52350616	-21.415558	9096000	4.7683715e-09	8.963133	0.00325407	-7.933961	-9.428766	0.017609512	0.04525	4.0	14292.708678483963
2274	-106.48322	64.96533	0.45053637	-169.75336	851.25	-11.760462	4.856452	2.1146564	-22.391796	9100000	-2.2745132e-07	1.3436106	0.025676202	-1.1902755	-9.382994	0.07626113	0.34575	2.0	14299.648476839066
2275	-98.77006	85.876595	4.3762293	-202.07419	837.25	-10.434523	8.044295	6.965519	-23.600708	9104000	1.4638901e-07	2.8395922	0.018014817	-2.4564948	-9.431372	0.091435224	0.251	1.0	14306.400354862213
2276	-141.06961	72.90637	-67.33876	-262.24075	1000.0	-13.25681	6.6794734	-3.3816319	-24.193365	9108000	-1.9073486e-08	1.3762405	0.047147777	-1.271277	-9.42632	0.13377775	0.1485	2.0	14313.786106586456
2277	-133.55455	56.696598	-62.41365	-216.47801	1000.0	-12.80366	4.949788	-3.8038788	-21.572638	9112000	4.5776368e-08	0.8637919	0.14952858	-0.78159213	-9.372289	1.7326448	0.89025	1.0	14321.531412363052
2278	-203.52367	42.22693	-135.89233	-245.38574	1000.0	-19.675823	3.8027506	-12.634851	-23.25627	9116000	-2.07901e-07	0.60097235	0.33407158	-0.55726826	-9.4331045	14.406242	0.99575	1.0	14329.236223220825
2279	-148.7223	28.705378	-108.94984	-178.62895	1000.0	-14.726964	2.976825	-9.605938	-25.706549	9120000	-6.1273575e-08	0.30466595	0.112333015	-0.16000494	-9.440499	1.2316238	0.90225	1.0	14336.8712849617
2280	-94.14249	30.269444	-52.18829	-133.06174	1000.0	-9.846733	3.060962	-5.2530613	-26.098368	9124000	1.1634827e-07	0.9492454	0.00024665068	-0.7492366	-9.406428	0.017612297	0.21525	4.0	14348.749828100204
2281	-95.60358	63.225433	-25.333544	-185.78954	1000.0	-10.036467	6.4655066	-0.7645073	-25.459305	9128000	-6.103516e-08	0.5664675	0.040943824	-0.45692948	-9.411358	0.1250905	0.2025	2.0	14356.031645298004
2282	-80.86046	35.293667	-30.536533	-126.82809	992.5	-7.5931964	4.743998	5.907284	-24.653776	9132000	9.012222e-08	1.9936146	0.00907177	-1.8139733	-9.435271	0.044624113	0.33275	1.0	14362.849864721298
2283	-148.49567	37.46492	-100.60109	-199.78113	1000.0	-13.755092	3.6386073	-8.121046	-21.95187	9136000	4.7397614e-07	0.8917139	0.3234856	-0.8267465	-9.475128	1.8941203	0.93375	1.0	14370.53479719162
2284	-157.74629	38.371094	-106.14739	-212.8067	1000.0	-15.22684	3.6963708	-7.5887814	-21.670786	9140000	-1.6784668e-07	0.23363434	0.21742629	-0.20211394	-9.451346	8.085849	0.98625	1.0	14378.26638174057
2285	-95.54382	45.566097	-61.295486	-173.01001	1000.0	-8.5015	3.6850088	7.4468117	-17.639847	9144000	-1.9073487e-07	4.0376954	0.06022499	-3.5730948	-9.438791	0.35533425	0.42275	1.0	14385.993879318237
2286	-157.19484	19.08711	-133.52463	-186.8303	1000.0	-15.406699	2.663775	-5.724354	-22.829327	9148000	5.8174134e-08	1.169683	0.027426222	-1.0143504	-9.461037	0.12286136	0.30175	1.0	14393.630988121033
2287	-97.33723	37.07462	-49.140965	-145.95312	1000.0	-10.374928	3.1965797	-5.260191	-16.17839	9152000	-3.013611e-07	0.94210476	0.02174073	-0.85350215	-9.436727	0.035745658	0.1925	1.0	14401.42426276207
2288	-152.81436	50.02232	-101.773575	-221.98082	1000.0	-14.5868435	4.981054	-3.1003628	-22.71675	9156000	1.2111664e-07	0.6888425	0.004260722	-0.57274604	-9.454596	0.02320186	0.1685	1.0	14409.19878911972
2289	-97.90213	64.97493	-2.4475284	-175.15028	813.0	-11.994724	4.4171877	0.35522842	-20.697586	9160000	-3.6239623e-08	2.1886206	0.0030539208	-2.0692384	-9.452534	0.015870333	0.209	1.0	14416.200635910034
2290	-79.40383	51.56807	0.18112585	-126.69395	813.5	-8.707263	4.8560815	14.555998	-14.853007	9164000	-1.1444092e-08	0.7964051	-0.00029981995	-0.6703716	-9.446906	0.032769486	0.27275	1.0	14427.102989196777
2291	-98.03068	50.94187	-47.2474	-181.92815	1000.0	-8.699685	5.6714106	0.8886337	-22.618977	9168000	-1.0728836e-07	3.7160738	0.0050717765	-3.6542788	-9.538726	0.012817945	0.1415	1.0	14434.362019777298
2292	-107.75592	88.85797	-20.325779	-256.0829	1000.0	-7.595229	5.1331534	1.7811222	-16.057453	9172000	1.0585785e-07	21.595778	-0.010115393	-20.497612	-9.405145	0.00038004256	0.07925	79.0	14442.489029884338
2293	-143.38249	57.49558	-52.59116	-211.45613	1000.0	-13.169035	5.286062	-3.972248	-20.040161	9176000	3.437996e-07	1.8641008	0.16051953	-1.7048677	-9.437918	0.44581366	0.56675	1.0	14450.113126039505
2294	-33.535015	40.062256	0.30075967	-108.05396	626.3333	-5.491336	5.4965634	8.4554825	-24.947172	9180000	-5.3405763e-08	2.7644672	0.011512626	-1.9402506	-9.532899	0.1013998	0.371	1.0	14456.967004776001
2295	-129.99461	102.96075	-37.548374	-291.1445	1000.0	-10.539782	6.7588205	-3.556984	-21.836185	9184000	-1.3256073e-07	19.211967	0.0015383606	-18.27993	-9.463199	0.0018004482	0.0485	1.0	14464.543635368347
2296	-105.50853	79.29254	9.769319	-211.94235	784.0	-15.033491	6.0186977	6.991173	-23.36914	9188000	-3.013611e-07	0.725886	0.0034791336	-0.5130192	-9.508463	0.025634194	0.18275	4.0	14471.58263015747
2297	-89.35466	62.58462	-5.375182	-176.09732	815.5	-10.552838	5.103832	5.087303	-28.085817	9192000	2.8419495e-07	1.1199636	-0.0044782734	-0.85209036	-9.470554	0.021754082	0.31375	9.0	14478.345547676086
2298	-81.124146	41.159554	-53.1563	-152.10756	1000.0	-7.540572	3.4989004	-2.2242012	-22.150955	9196000	1.5640259e-07	1.6904457	0.016474102	-1.4516776	-9.448704	0.03759066	0.05925	3.0	14485.771642923355
2299	-149.2169	107.166756	5.571773	-296.4108	805.25	-13.663588	8.623853	10.314209	-25.218822	9200000	2.3269654e-07	6.7752056	0.0051326714	-6.296363	-9.4616785	0.009806643	0.0965	1.0	14492.991300821304
2300	-65.044815	50.439137	-24.020481	-151.38568	1000.0	-6.348486	5.1765323	3.8332806	-16.546125	9204000	-1.01089476e-07	0.39215088	0.0041267336	-0.2867175	-9.453483	0.01338738	0.16725	1.0	14504.644241333008
2301	-110.20975	94.3187	1.8218137	-231.00575	870.0	-12.634546	7.9403095	2.004074	-27.144352	9208000	2.6702882e-08	2.332245	0.0015561562	-2.060466	-9.428521	0.005721229	0.0505	1.0	14511.30990433693
2302	-108.811935	49.381516	-24.527985	-150.41783	1000.0	-10.174743	5.1057796	-0.074869156	-23.500164	9212000	-8.058548e-08	0.88173056	0.0011911873	-0.5846683	-9.517471	0.014816857	0.14175	3.0	14519.472637176514
2303	-91.92289	27.680403	-49.6133	-125.78968	1000.0	-8.696007	2.418776	-4.633875	-12.185411	9216000	-2.026558e-08	0.51628107	-0.004158108	-0.45835418	-9.471023	0.0055422	0.11075	23.0	14527.265878200531
2304	-115.5057	110.817406	2.6589837	-277.60666	846.0	-11.083815	10.983197	8.284199	-27.361393	9220000	4.005432e-08	1.946084	0.014341135	-1.699008	-9.490889	0.016599236	0.15925	1.0	14534.220378637314
2305	-85.44002	50.300304	-21.42883	-157.96593	1000.0	-8.2422695	4.893958	-1.6322517	-17.05148	9224000	5.6266785e-08	0.2070119	0.0058102845	-0.16652286	-9.454747	0.023950504	0.20875	2.0	14541.66652917862
2306	-75.10514	22.603344	-48.788654	-105.41924	1000.0	-7.539126	2.9199526	4.588793	-22.074448	9228000	8.130073e-08	0.7364577	0.010410452	-0.60661733	-9.466102	0.031444974	0.23575	1.0	14549.505386352539
2307	-95.57146	63.17105	-9.261778	-184.17082	1000.0	-7.4328127	7.641998	4.8640347	-23.676004	9232000	-6.484986e-08	7.5139413	0.0017716045	-6.9499016	-9.47196	0.030949097	0.10525	2.0	14557.168503284454
2308	-132.09993	52.68843	-49.963078	-179.99458	1000.0	-12.944127	5.2388597	-4.1205864	-26.056337	9236000	-2.8038025e-07	0.5814088	0.003563795	-0.29803452	-9.531015	0.069328524	0.11225	1.0	14564.859955072403
2309	-48.725197	42.76236	7.9344544	-99.32567	806.75	-8.90529	5.8706727	4.6181374	-19.332527	9240000	3.5119058e-07	0.5832899	0.0027427366	-0.43407908	-9.488595	0.009465764	0.0905	1.0	14571.858070611954
2310	-61.916725	34.624462	-7.1974807	-100.52611	897.5	-7.725699	4.3333797	1.7791862	-22.308876	9244000	9.918213e-08	2.6902256	-0.00014923478	-1.612813	-9.479677	0.025996797	0.27125	1.0	14582.86917757988
2311	-46.078854	67.728065	4.7872176	-178.10329	722.8	-7.0273104	7.4463525	6.6002235	-21.882202	9248000	-9.346008e-08	2.7707317	-0.0037067102	-2.1795945	-9.48794	0.01016121	0.13125	2.0	14589.391066789627
2312	-128.17712	76.30338	-13.95194	-215.06502	882.75	-12.029127	7.2265077	2.5441818	-21.378325	9252000	-2.479553e-07	2.129958	0.0057032085	-1.6279006	-9.481069	0.027324691	0.29175	1.0	14596.47562623024
